9110,越南製造加工出口控股有限公司,	00000000,2009/12/03
911608,明輝環球企業有限公司,	26264842,2010/10/20
911622,聚亨企業集團(泰國)大眾有限公司,	26064801,2011/09/29
911868,同方友友控股有限公司,	00000000,2009/12/22
912000,晨訊科技集團有限公司,	00000000,2011/04/25
9136,巨騰國際控股有限公司,	00000000,2009/05/25
9802,鈺齊國際股份有限公司,	39737838,2012/10/18
9902,台火開發股份有限公司,	03562308,1964/07/14
9904,寶成工業股份有限公司,	58711014,1990/01/19
9905,大華金屬工業股份有限公司,	04403363,1990/08/08
9906,欣巴巴事業股份有限公司,	33428716,1990/12/15
9907,統一實業股份有限公司,	73252657,1991/01/29
9908,大台北區瓦斯股份有限公司,	11072304,1991/02/06
9910,豐泰企業股份有限公司,	63400932,1992/02/18
9911,台灣櫻花股份有限公司,	23113940,1992/07/16
9912,偉聯科技股份有限公司,	20792640,1992/08/08
9914,美利達工業股份有限公司,	59052361,1992/09/30
9917,中興保全科技股份有限公司,	12148598,1993/12/08
9918,欣欣天然氣股份有限公司,	33665843,1994/04/26
9919,康那香企業股份有限公司,	74231126,1994/11/04
9921,巨大機械工業股份有限公司,	56054251,1994/12/29
9924,台灣福興工業股份有限公司,	75706009,1995/03/15
9925,台灣新光保全股份有限公司,	12261768,1995/12/09
9926,新海瓦斯股份有限公司,	35433242,1998/04/08
9927,泰銘實業股份有限公司,	79875202,1999/03/12
9928,中國電視事業股份有限公司,	18556774,1999/08/09
9929,秋雨創新股份有限公司,	69439272,1999/06/28
9930,中聯資源股份有限公司,	86119908,1999/11/22
9931,欣高石油氣股份有限公司,	79882718,2000/03/21
9933,中鼎工程股份有限公司,	20817282,1993/05/28
9934,成霖企業股份有限公司,	30899261,2000/09/11
9935,慶豐富實業股份有限公司,	59198197,2000/09/11
9937,全國加油站股份有限公司,	22958907,2000/09/11
9938,台灣百和工業股份有限公司,	09468343,2001/01/12
9939,宏全國際股份有限公司,	58176511,2001/03/02
9940,信義房屋股份有限公司,	22354940,2001/09/17
9941,裕融企業股份有限公司,	23528130,2001/09/17
9942,茂順密封元件科技股份有限公司,	61904541,2002/01/28
9943,好樂迪股份有限公司,	84256265,2002/08/26
9944,新麗企業股份有限公司,	33375909,2002/08/26
9945,潤泰創新國際股份有限公司,	12139612,1992/04/30
9946,三發地產股份有限公司,	84466749,2013/09/17
9955,佳龍科技工程股份有限公司,	97211972,2008/01/21
9958,世紀鋼鐵結構股份有限公司,	22649001,2008/03/12
